,Store#,County,City,County#,Total_Sales_2016_Q1,Sales_Mean_2016_Q1,Total_Liters_2016_Q1,Avg_PPL_2016_Q1,Zip_Code,Avg_Liters_2016_Q1,Avg_Margin_2016_Q1,Predicted 2016 TotalSales
1151,5058,Polk,Urbandale,77.0,7906.53,95.2593975904,499.25,6.01506024096,50323,16.6149741824,4.42180722892,36696.3382507
1152,5059,Wayne,HUMESTON,93.0,3706.44,63.904137931,275.13,4.74362068966,50123,15.9067159278,3.78068965517,11506.7401864
1153,5060,Johnson,IOWA CITY,52.0,19361.63,70.6628832117,1252.42,4.57087591241,52240,18.6434254432,3.94872262774,79300.7620355
1154,5061,Linn,CEDAR RAPIDS,57.0,7258.76,139.591538462,566.85,10.9009615385,52404,15.0991025641,3.27653846154,24065.9713668
1155,5062,Lee,MONTROSE,56.0,2508.15,62.70375,194.92,4.873,52639,15.067452381,3.32225,1611.6845848
1156,5063,Black Hawk,WATERLOO,7.0,37565.0,148.47826087,2336.6,9.23557312253,50703,20.2191097308,2.91086956522,147283.635983
1157,5064,Linn,FAIRFAX,57.0,6722.85,113.946610169,611.1,10.3576271186,52228,16.9634221146,3.64440677966,25474.5381244
1158,5065,Woodbury,SIOUX CITY,97.0,7521.98,35.4810377358,486.53,2.29495283019,51106,19.0763005391,3.6266509434,24792.0943453
1159,5066,Dubuque,DUBUQUE,31.0,8208.12,228.003333333,507.0,14.0833333333,52003,17.604510582,5.78,56352.0663435
1160,5067,Buena Vista,STORM LAKE,11.0,18630.1,81.7109649123,1190.66,5.22219298246,50588,23.4360609858,5.83280701754,96659.2744817
1161,5068,Dickinson,ARNOLDS PARK,30.0,39790.21,67.2131925676,2925.85,4.94231418919,51331,17.7625852638,5.17734797297,178838.26879
1162,5069,Winnebago,LAKE MILLS,95.0,8852.88,163.942222222,993.6,18.4,50450,11.3905996473,3.12574074074,32778.9424624
1163,5070,Muscatine,WILTON,70.0,16817.76,31.8518181818,1486.84,2.81598484848,52778,14.6167839105,3.98255681818,68083.1217478
1164,5071,Cedar,DURANT,16.0,17265.76,29.5646575342,1448.26,2.47989726027,52747,15.1544520548,4.12039383562,71285.9803694
1165,5072,Henry,MOUNT PLEASANT,44.0,8857.76,134.208484848,723.0,10.9545454545,52641,14.2515295815,4.28075757576,41572.5723301
1166,5073,Linn,CEDAR RAPIDS,57.0,17726.4,152.813793103,1121.7,9.66982758621,52404,18.3782594417,4.56137931034,81390.2962953
1167,5074,Linn,CEDAR RAPIDS,57.0,7756.29,85.233956044,301.75,3.31593406593,52402,29.9692307692,7.12648351648,63671.1980112
1168,5075,Mahaska,NEW SHARON,62.0,9877.18,120.453414634,754.0,9.19512195122,50207,16.7966608595,4.69609756098,49470.4641998
1169,5076,Woodbury,SIOUX CITY,97.0,9062.06,135.254626866,479.55,7.15746268657,51106,20.8211940299,3.52074626866,32492.5526073
1170,5077,Pottawattamie,COUNCIL BLUFFS,78.0,65605.2,147.42741573,4827.0,10.8471910112,51501,14.2492712681,5.02301123596,288986.322195
1171,5078,Pottawattamie,COUNCIL BLUFFS,78.0,4924.73,96.5633333333,263.09,5.15862745098,51501,20.1970681606,4.52098039216,24759.2039544
1172,5079,Crawford,DENISON,24.0,4976.4,101.559183673,406.2,8.28979591837,51442,15.9435179786,3.76163265306,18363.9474806
1173,5080,Clay,SPENCER,21.0,43857.66,104.67221957,3917.04,9.34854415274,51301,13.9461154677,4.42560859189,190086.447797
1174,5081,Cass,ATLANTIC,15.0,10092.89,87.0076724138,875.1,7.54396551724,50022,15.3860262726,3.39405172414,35675.140302
1175,5082,Cass,ATLANTIC,15.0,3555.12,131.671111111,249.0,9.22222222222,50022,14.4401410935,3.51,10122.7017408
1176,5083,Woodbury,SIOUX CITY,97.0,11093.74,90.1930081301,738.7,6.00569105691,51104,18.5721215641,3.86382113821,44182.3365752
1177,5086,Woodbury,SIOUX CITY,97.0,20913.78,127.52304878,1363.45,8.3137195122,51106,18.5120934959,3.86658536585,86769.3028429
1178,5087,Harrison,LOGAN,43.0,3486.33,47.1125675676,271.15,3.66418918919,51546,16.8527348777,3.32972972973,5240.9571733
1179,5088,Sioux,HOSPERS,84.0,4268.81,76.22875,321.87,5.74767857143,51238,17.318877551,3.24857142857,8675.53123934
1180,5089,Harrison,MISSOURI VALLEY,43.0,9573.62,44.7365420561,637.66,2.97971962617,51555,18.9034089898,3.75864485981,35191.0152013
1181,5090,Muscatine,MUSCATINE,70.0,6632.86,66.9985858586,449.91,4.54454545455,52761,16.6400817701,4.00535353535,26164.6678732
1182,5091,Muscatine,MUSCATINE,70.0,8936.59,42.1537264151,683.79,3.2254245283,52761,16.7334141959,3.80424528302,33107.198987
1183,5092,Polk,WEST DES MOINES,77.0,12230.23,58.2391904762,810.68,3.86038095238,50265,17.810031746,4.08223809524,50284.9682548
1184,5094,Linn,CEDAR RAPIDS,57.0,5855.74,142.822926829,372.45,9.08414634146,52401,19.0682810685,3.27195121951,17223.6275808
1185,5095,Pottawattamie,CARTER LAKE,78.0,4093.88,141.168275862,268.1,9.24482758621,51510,15.2957471264,4.45103448276,22463.9187812
1186,5096,Johnson,NORTH LIBERTY,52.0,21539.78,119.004309392,1453.75,8.0317679558,52317,16.247587477,5.55817679558,107353.471407
1187,5097,Linn,CEDAR RAPIDS,57.0,22713.56,189.279666667,1823.5,15.1958333333,52402,14.0448888889,4.95475,109294.593332
1188,5098,Polk,DES MOINES,77.0,25281.63,104.903029046,1501.98,6.23228215768,50311,20.4784558388,3.25340248963,97655.4694701
1189,5099,Polk,ANKENY,77.0,6454.59,86.0612,500.55,6.674,50023,16.3520634921,4.13546666667,27823.6433579
1190,5100,Scott,DAVENPORT,82.0,31828.14,121.946896552,1852.11,7.09620689655,52802,20.8788651706,3.45946360153,127904.828871
1191,5101,Black Hawk,WATERLOO,7.0,34534.2,86.1201995012,2251.21,5.61399002494,50701,19.1674432965,4.47314214464,149449.082074
1192,5102,Linn,MOUNT VERNON,57.0,602233.83,320.166842105,42669.81,22.6846411483,52314,19.9918447634,6.15082402977,2571845.29756
1193,5103,Muscatine,MUSCATINE,70.0,5216.57,42.7587704918,296.55,2.43073770492,52761,18.384008587,4.39655737705,23353.4834771
1194,5104,Dickinson,ARNOLD'S PARK,30.0,4554.12,28.8235443038,289.33,1.83120253165,51331,17.0886136227,5.15911392405,28418.7607509
1195,5105,Johnson,NORTH LIBERTY,52.0,118564.39,133.819853273,7831.69,8.83937923251,52317,21.1638196012,6.12712189616,523365.434296
1196,5106,Clinton,DEWITT,23.0,61205.55,138.161512415,5728.02,12.9300677201,52742,14.2420950231,4.33139954853,264023.087943
1197,5107,Polk,WINDSOR HEIGHTS,77.0,11154.63,36.0991262136,836.01,2.70553398058,50311,17.0521759901,3.85608414239,42774.3294733
1198,5108,Scott,BETTENDORF,82.0,18500.28,65.3720141343,1401.16,4.95109540636,52722,20.0363452802,4.47978798587,81522.4406944
1199,5109,Warren,CARLISLE,91.0,3840.6,101.068421053,288.05,7.58026315789,50047,15.2342857143,3.30605263158,8360.98568746
1200,5110,Taylor,LENOX,87.0,16447.96,57.5103496503,1164.7,4.07237762238,50851,16.553969364,4.69527972028,74741.0179259
1201,5111,Johnson,IOWA CITY,52.0,6211.2,107.089655172,481.0,8.29310344828,52240,14.2298275862,2.25206896552,7445.90461718
1202,5112,Lyon,Inwood,60.0,7666.26,170.361333333,447.5,9.94444444444,51240,16.8693862434,5.52577777778,49363.6411861
1203,5113,Black Hawk,WATERLOO,7.0,28591.68,91.3472204473,1710.75,5.46565495208,50703,22.1659342948,3.53182108626,114235.030534
1204,5114,Harrison,MISSOURI VALLEY,43.0,4472.34,111.8085,304.6,7.615,51555,18.1372857143,3.82575,16597.9238716
1205,5115,Worth,MANLY,98.0,6862.3,86.864556962,534.75,6.76898734177,50456,14.5106751055,3.92455696203,27336.2868085
1206,5116,Webster,NEWTON,94.0,44107.42,92.4683857442,3134.62,6.57153039832,50702,17.3945652391,4.45542976939,190127.864011
1207,5117,Marshall,MARSHALLTOWN,64.0,18080.78,182.634141414,1155.9,11.6757575758,50158,18.5959066859,3.52393939394,72761.4678568
1208,5118,Dubuque,PEOSTA,31.0,3600.25,66.6712962963,192.27,3.56055555556,52068,22.0319135802,4.09222222222,13820.4116774
1209,5119,Hancock,CORWITH,41.0,3990.9,88.6866666667,383.25,8.51666666667,50430,12.7234603175,4.56844444444,22934.7877631
1210,5120,Monona,MAPLETON,67.0,7106.2,87.7308641975,421.41,5.20259259259,51034,18.940446796,4.27777777778,31389.4013279
1211,5121,Floyd,CHARLES CITY,34.0,51456.7,149.583430233,3641.68,10.5862790698,50616,17.3409952935,4.41229651163,222613.506526
1212,5123,Dallas,CLIVE,25.0,57786.15,158.318219178,4398.75,12.051369863,50325,14.3705479452,4.99923287671,256305.068743
1213,5124,Polk,JOHNSTON,77.0,71744.22,147.016844262,5018.35,10.2835040984,50131,15.5821782299,5.18651639344,316376.375549
1214,5125,Polk,DES MOINES,77.0,112112.62,130.363511628,9907.5,11.5203488372,50316,12.5669820044,3.95229069767,474176.645127
1215,5126,Polk,DES MOINES,77.0,102857.61,113.65481768,8197.49,9.058,50310,15.3258038674,4.80546961326,443047.632724
1216,5127,Polk,DES MOINES,77.0,139563.04,194.920446927,9506.65,13.2774441341,50312,16.1338949854,5.01896648045,602287.354938
1217,5128,Polk,DES MOINES,77.0,60838.25,96.4156101426,5110.12,8.09844690967,50310,14.6656314618,4.28134706815,259621.174446
1218,5129,Polk,DES MOINES,77.0,65436.6,148.719545455,5633.7,12.8038636364,50321,13.0206323052,4.40831818182,282643.9895
1219,5130,Scott,DAVENPORT,82.0,4474.96,279.685,186.0,11.625,52801,25.6691666667,6.419375,46248.1399981
1220,5131,Polk,DES MOINES,77.0,53879.22,93.8662369338,2574.14,4.48456445993,50316,23.3099236768,4.18139372822,227445.920968
1221,5132,Polk,DES MOINES,77.0,26646.81,39.071568915,1735.94,2.54536656891,50315,20.4108113392,4.07677419355,110449.023596
1222,5133,Sioux,ORANGE CITY,84.0,15282.89,90.9695833333,1265.85,7.53482142857,51041,15.4362159864,4.87380952381,73391.2061427
1223,5134,Floyd,CHARLES CITY,34.0,18986.69,86.3031363636,1074.62,4.88463636364,50616,21.323961039,4.79713636364,86935.0362118
1224,5135,Story,HUXLEY,85.0,34681.68,154.1408,2615.75,11.6255555556,50124,15.1801904762,5.06591111111,159288.555422
1225,5137,Polk,DES MOINES,77.0,6027.68,49.4072131148,437.38,3.58508196721,50313,18.1222092116,3.48713114754,17612.2185797
1226,5138,Jasper,KELLOGG,50.0,8462.67,36.6349350649,599.87,2.59683982684,50135,19.2494743352,4.34008658009,36531.575411
1227,5140,Cherokee,CHEROKEE,18.0,49973.5,131.509210526,3811.25,10.0296052632,51012,15.2205902256,4.82318421053,220476.849677
1228,5141,Webster,GOWRIE,94.0,3117.42,124.6968,222.52,8.9008,50543,17.9069142857,3.4648,7638.01396691
1229,5142,Linn,CEDAR RAPIDS,57.0,32590.41,44.3406938776,1957.0,2.66258503401,52303,22.1694441205,3.64401360544,130968.757512
1230,5144,Polk,ANKENY,77.0,323659.38,463.032017167,23443.5,33.5386266094,50021,19.267603379,6.47015736767,1404588.11314
1231,5145,Polk,DES MOINES,77.0,82915.45,121.398901903,4470.07,6.54475841874,50315,20.433250366,4.19377745242,351129.162812
1232,5146,Polk,WEST DES MOINES,77.0,56155.26,233.009377593,4813.5,19.9730290456,50265,15.6145109662,4.88908713693,252042.202197
1233,5147,Poweshiek,VICTOR,79.0,3718.13,72.9045098039,231.99,4.54882352941,52347,18.5131932773,4.75607843137,21886.0573345
1234,5148,Dubuque,HOLY CROSS,31.0,31100.08,182.941647059,2154.12,12.6712941176,52053,15.0177507003,5.09352941176,144967.024231
1235,5149,Des Moines,BURLINGTON,29.0,16910.14,78.6518139535,1103.82,5.13404651163,52601,21.1379136213,3.83762790698,68035.7509098
1236,5150,Poweshiek,VICTOR,79.0,2358.9,84.2464285714,218.4,7.8,52347,14.2768367347,3.32142857143,2376.34219684
1237,5151,Ida,IDA GROVE,47.0,44356.73,156.737561837,3586.45,12.6729681979,51445,17.6027898368,5.2848409894,202969.10617
1238,5152,Black Hawk,WATERLOO,7.0,2066.02,86.0841666667,135.05,5.62708333333,50702,17.7456944444,3.20625,-1132.61901194
1239,5153,Lyon,INWOOD,60.0,7927.42,55.0515277778,565.4,3.92638888889,51240,18.8587599206,5.31972222222,45378.5077702
1240,5154,Dickinson,LAKE PARK,30.0,8252.16,150.039272727,730.5,13.2818181818,51347,12.5018095238,4.31781818182,40528.225283
1241,5155,Black Hawk,WATERLOO,7.0,19581.8,75.8984496124,1172.6,4.54496124031,50701,21.7077159468,3.36930232558,74025.7782651
1242,5156,Scott,LE CLAIRE,82.0,715.4,79.4888888889,69.75,7.75,52753,12.3064021164,3.47444444444,-2949.72546208
1243,5157,Calhoun,MANSON,13.0,12869.72,113.891327434,1035.64,9.16495575221,50563,15.2270965023,4.58584070796,60909.3851181
1244,5159,Calhoun,ROCKWELL CITY,13.0,7347.86,106.490724638,640.62,9.28434782609,50579,15.6147066943,4.20173913043,33553.9833505
1245,5160,Wapello,OTTUMWA,90.0,6297.26,131.192916667,400.45,8.34270833333,52501,18.6415873016,4.7775,34820.6638051
1246,5162,Polk,URBANDALE,77.0,57141.65,45.9338022508,3463.59,2.78423633441,50322,20.8623319553,5.05471061093,249734.097325
1247,5163,Henry,MOUNT PLEASANT,44.0,7436.15,60.456504065,556.8,4.52682926829,52641,18.7018737902,3.58414634146,25045.7131577
1248,5164,Pottawattamie,COUNCIL BLUFFS,78.0,13594.77,156.261724138,718.4,8.25747126437,51501,19.9370114943,3.49103448276,51835.2195076
1249,5165,Winnebago,LAKE MILLS,95.0,20167.12,67.0003986711,1665.57,5.5334551495,50450,16.3548236039,4.7084717608,91281.2680381
1250,5166,Marshall,MARSHALLTOWN,64.0,36942.57,71.1802890173,2379.83,4.58541425819,50158,19.7050364712,4.72090558767,161769.425099
1251,5167,Webster,FORT DODGE,94.0,59458.66,58.5223031496,3127.98,3.07872047244,50501,22.3301994282,4.83146653543,257269.816796
1252,5169,Polk,Des Moines,77.0,9724.28,29.9208615385,647.82,1.99329230769,50313,17.5694915751,3.47227692308,32293.7527951
1253,5170,Marshall,STATE CENTER,64.0,2865.98,92.4509677419,230.7,7.44193548387,50247,15.2922273425,4.44258064516,16326.1194226
1254,5171,Delaware,DELAWARE,28.0,7874.81,187.49547619,631.2,15.0285714286,52036,22.7918707483,5.91452380952,56835.9427051
1255,5172,Linn,CEDAR RAPIDS,57.0,57739.44,65.1686681716,2964.7,3.34616252822,52404,22.8526891863,4.3153724605,244625.975574
1256,5173,Audubon,AUDUBON,5.0,27929.31,82.6310946746,2574.62,7.61721893491,50025,12.7967540152,4.34692307692,121181.251725
1257,5174,Black Hawk,WATERLOO,7.0,19641.98,53.8136438356,985.86,2.70098630137,50701,22.6824063927,2.90115068493,68392.8132565
1258,5175,Delaware,DELHI,28.0,2903.65,69.1345238095,176.56,4.20380952381,52223,20.4875396825,3.7480952381,7510.98867774
1259,5176,Linn,CEDAR RAPIDS,57.0,31195.15,27.4363676341,2065.55,1.81666666667,52405,21.6173325795,3.41435356201,122219.477458
1260,5177,Pottawattamie,MINDEN,78.0,6423.36,105.300983607,493.2,8.08524590164,51553,15.3393442623,4.51426229508,32416.4321594
1261,5178,Muscatine,WEST LIBERTY,70.0,709.03,39.3905555556,39.25,2.18055555556,52776,19.1148148148,4.90222222222,9610.74602463
1262,5179,Jasper,BAXTER,50.0,6517.43,106.843114754,543.75,8.91393442623,50028,13.2770335675,4.05672131148,28321.3854042
1263,5180,Fayette,OELWEIN,33.0,24505.22,191.44703125,2706.1,21.14140625,50662,14.3581063988,3.5065625,104232.141053
1264,5181,Bremer,DENVER,9.0,3264.48,136.02,218.25,9.09375,50622,16.0619444444,4.71166666667,21675.7642462
1265,5182,Pottawattamie,COUNCIL BLUFFS,78.0,4893.1,54.3677777778,420.8,4.67555555556,51501,13.1367301587,2.97655555556,7889.76262345
1266,5183,Dubuque,CASCADE,31.0,4021.2,201.06,423.0,21.15,52033,10.5862857143,3.346,16056.5599493
1267,5185,Johnson,CORALVILLE,52.0,8888.39,83.0690654206,575.35,5.37710280374,52241,17.0462127281,3.54448598131,31159.536481
1268,5186,Fayette,WEST UNION,33.0,3821.37,88.8690697674,313.5,7.29069767442,52175,15.654717608,3.49302325581,10139.0142921
1269,5187,Story,AMES,85.0,20534.91,60.2196774194,1221.02,3.58070381232,50010,22.7052380952,4.93521994135,94320.5440847
1270,5188,Woodbury,SIOUX CITY,97.0,5208.12,85.3790163934,327.69,5.37196721311,51101,18.9477907884,4.03131147541,20824.9083566
1271,5189,Polk,WEST DES MOINES,77.0,2954.49,155.499473684,174.75,9.19736842105,50266,18.6531328321,6.67947368421,41445.6973348
1272,5190,Linn,WALFORD,57.0,11465.9,110.249038462,875.0,8.41346153846,52351,15.7148534799,4.81740384615,57098.0525983
1273,5191,Guthrie,GUTHRIE CENTER,39.0,1890.12,105.006666667,151.87,8.43722222222,50115,13.1949206349,3.40055555556,1548.71662038
1274,5192,Linn,ROBINS,57.0,1992.48,117.204705882,138.0,8.11764705882,52328,15.6988235294,4.50647058824,13645.7804223
1275,5193,Calhoun,LOHRVILLE,13.0,5418.33,164.191818182,441.45,13.3772727273,51453,14.0596969697,4.15333333333,26854.5359923
1276,5195,Pottawattamie,COUNCIL BLUFFS,78.0,4319.69,74.4774137931,248.88,4.29103448276,51530,20.0359359606,4.19913793103,18349.9855493
1277,5196,Johnson,CORALVILLE,52.0,7403.48,38.9656842105,431.4,2.27052631579,52241,20.3855814536,4.37247368421,32250.3333351
1278,5198,Scott,DAVENPORT,82.0,68218.74,75.5467774086,3612.31,4.00034330011,52803,22.1543867004,4.15811738649,287492.697805
1279,5199,Fayette,OELWEIN,33.0,21888.34,93.9413733906,1405.03,6.03017167382,50662,20.2586000409,5.00652360515,101969.865135
1280,5201,Dubuque,DUBUQUE,31.0,986.46,140.922857143,55.35,7.90714285714,52001,19.3319047619,4.16571428571,5656.9471105
1281,5202,Black Hawk,GILBERTVILLE,7.0,4207.66,70.1276666667,244.81,4.08016666667,50634,19.5313809524,4.33566666667,19234.9941485
1282,5203,Carroll,COON RAPIDS,14.0,21267.75,103.745121951,1702.65,8.3056097561,50058,15.0253333333,4.71707317073,97348.170643
1283,5204,Des Moines,BURLINGTON,29.0,13920.13,50.9894871795,845.12,3.09567765568,52601,23.0260814582,4.08516483516,57082.7233821
1284,5205,Carroll,GLIDDEN,14.0,4060.15,32.2234126984,317.01,2.51595238095,51443,14.5560846561,4.35365079365,18054.5306675
1285,5206,Grundy,GRUNDY CENTER,38.0,22234.02,78.0141052632,1946.2,6.82877192982,50638,14.9227886383,4.36410526316,96946.7782377
1286,5207,Linn,CEDAR RAPIDS,57.0,55011.42,103.991342155,2644.3,4.99867674858,52404,22.2488644342,4.35143667297,234288.630309
1287,5208,,ATLANTIC,,1836.74,68.0274074074,114.82,4.25259259259,50022,18.3854320988,3.95592592593,5251.86649673
1288,5210,,CLARINDA,,57518.99,79.9985952712,3787.16,5.26726008345,51632,18.4916438175,4.92724617524,251155.281416
1289,5211,Polk,JOHNSTON,77.0,14815.47,78.8056914894,917.24,4.87893617021,50131,18.9069072948,4.2154787234,63109.602447
1290,5212,Cerro Gordo,MASON CITY,17.0,4845.15,34.8571942446,338.81,2.43748201439,50401,17.2286467968,2.96784172662,6521.14216137
1291,5213,Lee,MONTROSE,56.0,3540.58,38.0707526882,293.91,3.16032258065,52639,14.4944086022,3.29677419355,4876.18136978
1292,5214,,CEDAR RAPIDS,,15029.94,126.302016807,776.3,6.52352941176,52404,20.1425580232,4.54722689076,68348.6182465
1293,5215,Scott,LE CLAIRE,82.0,25903.47,51.1926284585,1790.05,3.53764822134,52753,20.8244922831,5.02677865613,117939.238123
1294,5216,,RUNNELLS,,3086.25,65.664893617,189.43,4.03042553191,50237,18.8392097264,4.02510638298,11158.8631233
1295,5217,,SEYMOUR,,6726.96,80.0828571429,428.53,5.10154761905,52590,17.8414739229,4.10238095238,27865.8085701
1296,5218,,CHARITON,,603.13,19.4558064516,43.0,1.38709677419,50049,16.0831182796,4.03935483871,-437.634012378
1297,5220,,MASON CITY,,14837.15,29.2645956607,994.55,1.96163708087,50401,18.0373964497,3.99061143984,59399.3230809
1298,5222,,CEDAR RAPIDS,,88979.97,243.780739726,3393.44,9.29709589041,52402,26.4602348337,4.78120547945,384324.902713
1299,5223,,TABOR,,3086.25,65.664893617,189.43,4.03042553191,51653,18.8392097264,4.02510638298,11158.8631233
1300,5224,,CORALVILLE,,53152.89,142.501045576,2603.88,6.98091152815,52241,22.9821192391,4.83024128686,232510.82181
1301,5225,,NORTH LIBERTY,,9185.23,72.8986507937,461.37,3.66166666667,52317,22.2761375661,4.92603174603,46353.7208259
1302,5226,,DAVENPORT,,18114.8,122.397297297,1043.85,7.05304054054,52802,22.7450933076,3.69493243243,72515.8825988
1303,5227,,CLINTON,,20700.99,67.2110064935,1120.61,3.63834415584,52732,24.5587314471,4.45808441558,89950.3607151
1304,5228,,ANTHON,,2277.72,151.848,161.1,10.74,51004,13.7830793651,4.46733333333,15688.9094025
1305,5229,,NORWALK,,4717.13,66.4384507042,266.75,3.75704225352,50211,20.1379275654,4.29,20742.5457949
1306,5230,,CEDAR RAPIDS,,28241.17,54.4145857418,1395.61,2.68903660886,52402,22.3353845199,4.62225433526,123076.974725
1307,5232,,AUDUBON,,3086.25,65.664893617,189.43,4.03042553191,50025,18.8392097264,4.02510638298,11158.8631233
1308,5233,,PLEASANTVILLE,,3086.25,65.664893617,189.43,4.03042553191,50225,18.8392097264,4.02510638298,11158.8631233
1309,5234,,DUBUQUE,,4207.66,70.1276666667,244.81,4.08016666667,52003,19.5313809524,4.33566666667,19234.9941485
1310,5236,,ANAMOSA,,47337.36,86.2246994536,3240.82,5.90313296903,52205,19.8042022292,5.53770491803,215006.691807
1311,5237,,FORT DODGE,,9301.44,155.024,484.2,8.07,50501,25.2871746032,5.72233333333,57467.517698
1312,5240,,WEST BRANCH,,4207.66,70.1276666667,244.81,4.08016666667,52358,19.5313809524,4.33566666667,19234.9941485
1313,5247,,ROCKWELL,,1853.71,37.0742,166.25,3.325,50469,13.7849904762,4.5516,11244.3379289
1314,9001,Johnson,SWISHER,52.0,22355.76,620.993333333,621.0,17.25,52338,39.1566666667,9.36222222222,155869.145362
1315,9002,Scott,LECLAIRE,82.0,28283.6,428.539393939,819.37,12.4146969697,52753,33.9266666667,6.63075757576,149382.919183
1316,9010,Warren,NORWALK,91.0,697.44,232.48,27.0,9.0,50211,25.8311111111,6.46,29478.5864855
1317,9013,Warren,Cumming,91.0,6191.34,364.196470588,386.25,22.7205882353,50061,16.4645098039,4.27647058824,35913.228093
1318,9022,Scott,Davenport,82.0,651.42,651.42,31.5,31.5,52801,20.68,5.17,26287.1134784
1319,9023,Carroll,Carroll,14.0,1266.72,633.36,36.0,18.0,51401,35.1866666667,8.8,61202.9491445
